party,year,score,orientation,counts,random_state
The Greens,2017.0,0.327109783420463,Left-wing,1339,52
The Greens,2007.0,0.360655737704918,Left-wing,305,52
The Greens,2012.0,0.1025641025641025,Left-wing,39,52
French Communist Party,2017.0,0.3474576271186441,Left-wing,236,52
Nouveau Parti Anticapitaliste,2017.0,0.44140625,Left-wing,256,52
Debout la France,2017.0,0.3442028985507246,Right-wing,552,52
National Front,2012.0,0.3591549295774648,Right-wing,142,53
Democratic Mouvement,2007.0,0.1941747572815534,Right-wing,309,53
Socialist Party,2007.0,0.160919540229885,Left-wing,87,53
New Centre,2012.0,0.241025641025641,Other,195,53
Democratic Mouvement,2017.0,0.1162790697674418,Right-wing,258,53
Union of Democrats and Independents,2017.0,0.2681992337164751,Right-wing,261,53
Union for a Popular Movement,2017.0,0.1743119266055046,Right-wing,109,53
National Front,2007.0,0.4951456310679611,Right-wing,103,53
Republic Onwards!,2017.0,0.2277227722772277,Other,303,53
Radical Party,2012.0,0.28125,Right-wing,128,53
Socialist Party,2017.0,0.1477272727272727,Left-wing,88,53
Indomitable France,2017.0,0.5507246376811594,Left-wing,138,53
Democratic Mouvement,2012.0,0.5793103448275863,Right-wing,145,53
Left Radical Party,2017.0,0.197452229299363,Left-wing,157,53
Union for a Popular Movement,2007.0,0.1610169491525423,Right-wing,118,53
Left Front,2012.0,0.2222222222222222,Left-wing,99,53
Left Radical Party,2012.0,0.2878787878787879,Left-wing,66,53
Socialist Party,2012.0,0.253012048192771,Left-wing,83,53
Union for a Popular Movement,2012.0,0.2962962962962963,Right-wing,54,53
Centrist Alliance,2012.0,0.3333333333333333,Other,21,53
National Front,2017.0,0.3,Right-wing,30,53
Nouveau Parti Anticapitaliste,2017.0,0.2368421052631578,Left-wing,228,53
The Greens,2017.0,0.2023898431665421,Left-wing,1339,53
The Greens,2007.0,0.3442622950819672,Left-wing,305,53
Resistons,2017.0,0.0512820512820512,Left-wing,39,53
French Communist Party,2017.0,0.2711864406779661,Left-wing,236,53
Debout la France,2017.0,0.328125,Right-wing,256,53
The Greens,2012.0,0.25,Left-wing,552,53
Union for a Popular Movement,2007.0,0.3658536585365853,Right-wing,246,54
Left Front,2012.0,0.3315508021390374,Left-wing,187,54
National Front,2012.0,0.7037037037037037,Right-wing,351,54
Socialist Party,2007.0,0.1744186046511628,Left-wing,86,54
National Front,2017.0,0.5238095238095238,Right-wing,252,54
Centrist Alliance,2012.0,0.3550724637681159,Other,276,54
Radical Party,2012.0,0.4022988505747126,Right-wing,87,54
Democratic Mouvement,2012.0,0.3852459016393442,Right-wing,122,54
Left Radical Party,2012.0,0.3,Left-wing,150,54
Indomitable France,2017.0,0.4705882352941176,Left-wing,85,54
Socialist Party,2012.0,0.3533834586466165,Left-wing,133,54
National Front,2007.0,0.4230769230769231,Right-wing,26,54
Socialist Party,2017.0,0.25,Left-wing,152,54
Democratic Mouvement,2007.0,0.2900763358778626,Right-wing,131,54
New Centre,2012.0,0.525,Other,80,54
Union for a Popular Movement,2017.0,0.2222222222222222,Right-wing,108,54
Union of Democrats and Independents,2017.0,0.2762430939226519,Right-wing,181,54
Democratic Mouvement,2017.0,0.3823529411764705,Right-wing,68,54
Left Radical Party,2017.0,0.2771084337349397,Left-wing,83,54
Republic Onwards!,2017.0,0.2941176470588235,Other,68,54
Union for a Popular Movement,2012.0,0.2727272727272727,Right-wing,22,54
Resistons,2017.0,0.5131578947368421,Left-wing,228,54
Nouveau Parti Anticapitaliste,2017.0,0.4719940253920836,Left-wing,1339,54
French Communist Party,2017.0,0.3737704918032787,Left-wing,305,54
The Greens,2017.0,0.4358974358974359,Left-wing,39,54
The Greens,2012.0,0.4322033898305085,Left-wing,236,54
The Greens,2007.0,0.50390625,Left-wing,256,54
Debout la France,2017.0,0.463768115942029,Right-wing,552,54
Left Front,2012.0,0.2934782608695652,Left-wing,368,55
Indomitable France,2017.0,0.6666666666666666,Left-wing,267,55
Left Radical Party,2012.0,0.3268482490272373,Left-wing,257,55
Republic Onwards!,2017.0,0.3608247422680412,Other,97,55
Union of Democrats and Independents,2017.0,0.3181818181818182,Right-wing,154,55
Centrist Alliance,2012.0,0.389937106918239,Other,159,55
Democratic Mouvement,2007.0,0.2698412698412698,Right-wing,189,55
Radical Party,2012.0,0.24,Right-wing,200,55
National Front,2017.0,0.3455882352941176,Right-wing,136,55
Union for a Popular Movement,2017.0,0.5379310344827586,Right-wing,145,55
Socialist Party,2017.0,0.2121212121212121,Left-wing,33,55
National Front,2012.0,0.4959349593495935,Right-wing,123,55
Democratic Mouvement,2017.0,0.217391304347826,Right-wing,23,55
Socialist Party,2007.0,0.2537313432835821,Left-wing,67,55
Union for a Popular Movement,2012.0,0.4102564102564102,Right-wing,78,55
Left Radical Party,2017.0,0.2765957446808511,Left-wing,141,55
New Centre,2012.0,0.48,Other,100,55
National Front,2007.0,0.625,Right-wing,96,55
Union for a Popular Movement,2007.0,0.2982456140350877,Right-wing,114,55
Democratic Mouvement,2012.0,0.4216867469879518,Right-wing,83,55
Socialist Party,2012.0,0.234375,Left-wing,64,55
Nouveau Parti Anticapitaliste,2017.0,0.3114035087719298,Left-wing,228,55
Resistons,2017.0,0.3061986557132188,Left-wing,1339,55
French Communist Party,2017.0,0.6032786885245902,Left-wing,305,55
The Greens,2012.0,0.1282051282051282,Left-wing,39,55
The Greens,2017.0,0.3728813559322034,Left-wing,236,55
The Greens,2007.0,0.55078125,Left-wing,256,55
Debout la France,2017.0,0.463768115942029,Right-wing,552,55
Republic Onwards!,2017.0,0.6158536585365854,Other,164,56
Union for a Popular Movement,2012.0,0.3220338983050847,Right-wing,59,56
Left Front,2012.0,0.2551020408163265,Left-wing,98,56
National Front,2007.0,0.6007462686567164,Right-wing,268,56
New Centre,2012.0,0.3352272727272727,Other,176,56
National Front,2017.0,0.3548387096774194,Right-wing,31,56
Democratic Mouvement,2012.0,0.1904761904761904,Right-wing,252,56
Socialist Party,2007.0,0.3333333333333333,Left-wing,120,56
National Front,2012.0,0.3624161073825503,Right-wing,149,56
Democratic Mouvement,2017.0,0.425531914893617,Right-wing,94,56
Radical Party,2012.0,0.3378839590443686,Right-wing,293,56
Socialist Party,2017.0,0.2525252525252525,Left-wing,99,56
Left Radical Party,2012.0,0.199438202247191,Left-wing,356,56
Indomitable France,2017.0,0.3580246913580246,Left-wing,81,56
Socialist Party,2012.0,0.3310344827586207,Left-wing,145,56
Union for a Popular Movement,2007.0,0.2065217391304347,Right-wing,92,56
Left Radical Party,2017.0,0.6216216216216216,Left-wing,74,56
Democratic Mouvement,2007.0,0.238095238095238,Right-wing,21,56
Union of Democrats and Independents,2017.0,0.3293413173652694,Right-wing,167,56
Union for a Popular Movement,2017.0,0.2666666666666666,Right-wing,105,56
Centrist Alliance,2012.0,0.36,Other,50,56
The Greens,2012.0,0.1710526315789473,Left-wing,228,56
Resistons,2017.0,0.3091859596713965,Left-wing,1339,56
French Communist Party,2017.0,0.2622950819672131,Left-wing,305,56
The Greens,2007.0,0.1794871794871795,Left-wing,39,56
The Greens,2017.0,0.2669491525423729,Left-wing,236,56
Nouveau Parti Anticapitaliste,2017.0,0.43359375,Left-wing,256,56
Debout la France,2017.0,0.3260869565217391,Right-wing,552,56
National Front,2017.0,0.6085271317829457,Right-wing,258,57
Union for a Popular Movement,2007.0,0.2545454545454545,Right-wing,110,57
National Front,2012.0,0.3557046979865771,Right-wing,149,57
Socialist Party,2012.0,0.2068965517241379,Left-wing,87,57
Republic Onwards!,2017.0,0.5759493670886076,Other,158,57
Left Front,2012.0,0.2627118644067797,Left-wing,118,57
Left Radical Party,2012.0,0.328125,Left-wing,128,57
Democratic Mouvement,2017.0,0.3194444444444444,Right-wing,72,57
New Centre,2012.0,0.2823529411764706,Other,170,57
Socialist Party,2007.0,0.375,Left-wing,24,57
Union of Democrats and Independents,2017.0,0.2211838006230529,Right-wing,321,57
Union for a Popular Movement,2012.0,0.1728971962616822,Right-wing,214,57
Radical Party,2012.0,0.2708333333333333,Right-wing,96,57
Left Radical Party,2017.0,0.3230769230769231,Left-wing,260,57
Democratic Mouvement,2007.0,0.3592233009708738,Right-wing,103,57
National Front,2007.0,0.45,Right-wing,20,57
Union for a Popular Movement,2017.0,0.3457446808510638,Right-wing,188,57
Indomitable France,2017.0,0.6583333333333333,Left-wing,120,57
Democratic Mouvement,2012.0,0.4013157894736842,Right-wing,152,57
Socialist Party,2017.0,0.375,Left-wing,56,57
Centrist Alliance,2012.0,0.2111111111111111,Other,90,57
The Greens,2012.0,0.2631578947368421,Left-wing,228,57
French Communist Party,2017.0,0.3480209111277072,Left-wing,1339,57
Nouveau Parti Anticapitaliste,2017.0,0.3442622950819672,Left-wing,305,57
The Greens,2007.0,0.1025641025641025,Left-wing,39,57
The Greens,2017.0,0.2372881355932203,Left-wing,236,57
Debout la France,2017.0,0.4296875,Right-wing,256,57
Resistons,2017.0,0.322463768115942,Left-wing,552,57
Democratic Mouvement,2007.0,0.106060606060606,Right-wing,330,58
Union for a Popular Movement,2017.0,0.1972789115646258,Right-wing,147,58
Centrist Alliance,2012.0,0.1428571428571428,Other,266,58
Left Radical Party,2012.0,0.1111111111111111,Left-wing,81,58
Union for a Popular Movement,2012.0,0.1011235955056179,Right-wing,89,58
Radical Party,2012.0,0.2137404580152671,Right-wing,262,58
Indomitable France,2017.0,0.4678899082568807,Left-wing,109,58
Union for a Popular Movement,2007.0,0.16,Right-wing,125,58
Socialist Party,2012.0,0.1965065502183406,Left-wing,229,58
National Front,2007.0,0.29,Right-wing,100,58
Democratic Mouvement,2017.0,0.1866666666666666,Right-wing,75,58
National Front,2012.0,0.5,Right-wing,26,58
Democratic Mouvement,2012.0,0.1633986928104575,Right-wing,153,58
Socialist Party,2007.0,0.2407407407407407,Left-wing,54,58
National Front,2017.0,0.5775862068965517,Right-wing,116,58
Socialist Party,2017.0,0.1807909604519774,Left-wing,177,58
Left Front,2012.0,0.1724137931034483,Left-wing,29,58
Republic Onwards!,2017.0,0.1176470588235294,Other,102,58
New Centre,2012.0,0.1677419354838709,Other,155,58
Left Radical Party,2017.0,0.1392405063291139,Left-wing,79,58
Union of Democrats and Independents,2017.0,0.1473684210526315,Right-wing,190,58
Debout la France,2017.0,0.1359649122807017,Right-wing,228,58
Resistons,2017.0,0.1882001493651979,Left-wing,1339,58
Nouveau Parti Anticapitaliste,2017.0,0.1344262295081967,Left-wing,305,58
The Greens,2007.0,0.1282051282051282,Left-wing,39,58
The Greens,2012.0,0.2330508474576271,Left-wing,236,58
The Greens,2017.0,0.2578125,Left-wing,256,58
French Communist Party,2017.0,0.1413043478260869,Left-wing,552,58
Left Front,2012.0,0.2727272727272727,Left-wing,165,59
National Front,2017.0,0.5447761194029851,Right-wing,268,59
Socialist Party,2017.0,0.1549295774647887,Left-wing,71,59
Socialist Party,2007.0,0.1904761904761904,Left-wing,126,59
Left Radical Party,2012.0,0.2040816326530612,Left-wing,98,59
Union for a Popular Movement,2007.0,0.1696969696969697,Right-wing,330,59
New Centre,2012.0,0.2300884955752212,Other,113,59
Union for a Popular Movement,2012.0,0.26171875,Right-wing,256,59
Republic Onwards!,2017.0,0.3333333333333333,Other,96,59
Indomitable France,2017.0,0.1948051948051948,Left-wing,154,59
Centrist Alliance,2012.0,0.4193548387096774,Other,155,59
Left Radical Party,2017.0,0.2068965517241379,Left-wing,145,59
Democratic Mouvement,2012.0,0.21875,Right-wing,32,59
Union for a Popular Movement,2017.0,0.3008474576271186,Right-wing,236,59
Democratic Mouvement,2007.0,0.5172413793103449,Right-wing,87,59
National Front,2012.0,0.5491803278688525,Right-wing,122,59
Democratic Mouvement,2017.0,0.2115384615384615,Right-wing,52,59
National Front,2007.0,0.2179487179487179,Right-wing,78,59
Radical Party,2012.0,0.2320441988950276,Right-wing,181,59
Union of Democrats and Independents,2017.0,0.2604166666666667,Right-wing,96,59
Socialist Party,2012.0,0.1818181818181818,Left-wing,33,59
The Greens,2017.0,0.1798245614035087,Left-wing,228,59
The Greens,2007.0,0.2479462285287528,Left-wing,1339,59
Resistons,2017.0,0.2360655737704918,Left-wing,305,59
Debout la France,2017.0,0.1282051282051282,Right-wing,39,59
French Communist Party,2017.0,0.3728813559322034,Left-wing,236,59
Nouveau Parti Anticapitaliste,2017.0,0.50390625,Left-wing,256,59
The Greens,2012.0,0.3007246376811594,Left-wing,552,59
Republic Onwards!,2017.0,0.186335403726708,Other,322,60
Socialist Party,2017.0,0.3622047244094488,Left-wing,127,60
Democratic Mouvement,2007.0,0.125,Right-wing,136,60
Union of Democrats and Independents,2017.0,0.1526315789473684,Right-wing,190,60
Union for a Popular Movement,2007.0,0.1725490196078431,Right-wing,255,60
Socialist Party,2012.0,0.1721311475409836,Left-wing,122,60
National Front,2012.0,0.3076923076923077,Right-wing,156,60
Indomitable France,2017.0,0.4375,Left-wing,80,60
Union for a Popular Movement,2017.0,0.28,Right-wing,50,60
Radical Party,2012.0,0.6645161290322581,Right-wing,155,60
Left Radical Party,2017.0,0.2040816326530612,Left-wing,245,60
Left Front,2012.0,0.2334494773519163,Left-wing,287,60
New Centre,2012.0,0.2699386503067484,Other,163,60
Democratic Mouvement,2012.0,0.25,Right-wing,28,60
Union for a Popular Movement,2012.0,0.1652173913043478,Right-wing,115,60
Centrist Alliance,2012.0,0.2790697674418604,Other,86,60
Socialist Party,2007.0,0.1547619047619047,Left-wing,84,60
National Front,2007.0,0.7647058823529411,Right-wing,85,60
National Front,2017.0,0.7727272727272727,Right-wing,88,60
Left Radical Party,2012.0,0.2577319587628865,Left-wing,97,60
Democratic Mouvement,2017.0,0.2608695652173913,Right-wing,23,60
Nouveau Parti Anticapitaliste,2017.0,0.2675438596491228,Left-wing,228,60
Resistons,2017.0,0.2046303211351755,Left-wing,1339,60
The Greens,2017.0,0.419672131147541,Left-wing,305,60
French Communist Party,2017.0,0.1538461538461538,Left-wing,39,60
The Greens,2007.0,0.0932203389830508,Left-wing,236,60
The Greens,2012.0,0.2265625,Left-wing,256,60
Debout la France,2017.0,0.269927536231884,Right-wing,552,60
Socialist Party,2007.0,0.1951219512195122,Left-wing,287,61
Indomitable France,2017.0,0.3178807947019867,Left-wing,151,61
National Front,2007.0,0.3118279569892473,Right-wing,93,61
Left Radical Party,2017.0,0.147239263803681,Left-wing,326,61
Democratic Mouvement,2012.0,0.3238095238095238,Right-wing,105,61
New Centre,2012.0,0.2033898305084746,Other,118,61
Democratic Mouvement,2017.0,0.4342105263157895,Right-wing,76,61
Socialist Party,2012.0,0.2151898734177215,Left-wing,237,61
Radical Party,2012.0,0.2402597402597402,Right-wing,154,61
Republic Onwards!,2017.0,0.2222222222222222,Other,72,61
National Front,2017.0,0.4766355140186916,Right-wing,107,61
Union for a Popular Movement,2007.0,0.216,Right-wing,250,61
Union of Democrats and Independents,2017.0,0.6556291390728477,Right-wing,151,61
National Front,2012.0,0.5217391304347826,Right-wing,23,61
Union for a Popular Movement,2012.0,0.2222222222222222,Right-wing,153,61
Left Radical Party,2012.0,0.2053571428571428,Left-wing,112,61
Democratic Mouvement,2007.0,0.1927083333333333,Right-wing,192,61
Socialist Party,2017.0,0.2253521126760563,Left-wing,71,61
Union for a Popular Movement,2017.0,0.2685185185185185,Right-wing,108,61
Centrist Alliance,2012.0,0.6875,Other,80,61
Left Front,2012.0,0.3928571428571428,Left-wing,28,61
The Greens,2012.0,0.25,Left-wing,228,61
Resistons,2017.0,0.2501867064973861,Left-wing,1339,61
Nouveau Parti Anticapitaliste,2017.0,0.3377049180327869,Left-wing,305,61
The Greens,2017.0,0.1282051282051282,Left-wing,39,61
Debout la France,2017.0,0.1610169491525423,Right-wing,236,61
The Greens,2007.0,0.2109375,Left-wing,256,61
French Communist Party,2017.0,0.269927536231884,Left-wing,552,61
Left Front,2012.0,0.1590909090909091,Left-wing,88,62
Union for a Popular Movement,2012.0,0.1543624161073825,Right-wing,149,62
New Centre,2012.0,0.3555555555555555,Other,90,62
Democratic Mouvement,2017.0,0.2461538461538461,Right-wing,130,62
Democratic Mouvement,2012.0,0.1949152542372881,Right-wing,236,62
Radical Party,2012.0,0.1842105263157894,Right-wing,266,62
Socialist Party,2007.0,0.1672862453531598,Left-wing,269,62
National Front,2017.0,0.6878980891719745,Right-wing,157,62
Left Radical Party,2017.0,0.147239263803681,Left-wing,163,62
Centrist Alliance,2012.0,0.0985915492957746,Other,71,62
Socialist Party,2017.0,0.1602373887240356,Left-wing,337,62
Union of Democrats and Independents,2017.0,0.4166666666666667,Right-wing,24,62
National Front,2012.0,0.5079365079365079,Right-wing,63,62
Indomitable France,2017.0,0.6891891891891891,Left-wing,148,62
Democratic Mouvement,2007.0,0.1232876712328767,Right-wing,73,62
Left Radical Party,2012.0,0.1565217391304348,Left-wing,115,62
Union for a Popular Movement,2017.0,0.1756097560975609,Right-wing,205,62
Union for a Popular Movement,2007.0,0.25,Right-wing,28,62
Socialist Party,2012.0,0.1932773109243697,Left-wing,119,62
National Front,2007.0,0.4794520547945205,Right-wing,73,62
Republic Onwards!,2017.0,0.2666666666666666,Other,90,62
Debout la France,2017.0,0.2280701754385964,Right-wing,228,62
French Communist Party,2017.0,0.2135922330097087,Left-wing,1339,62
Resistons,2017.0,0.2229508196721311,Left-wing,305,62
Nouveau Parti Anticapitaliste,2017.0,0.1794871794871795,Left-wing,39,62
The Greens,2012.0,0.1567796610169491,Left-wing,236,62
The Greens,2017.0,0.2578125,Left-wing,256,62
The Greens,2007.0,0.2028985507246377,Left-wing,552,62
New Centre,2012.0,0.3553719008264462,Other,121,63
Democratic Mouvement,2007.0,0.3125,Right-wing,176,63
Democratic Mouvement,2012.0,0.2439024390243902,Right-wing,82,63
Socialist Party,2017.0,0.2957746478873239,Left-wing,71,63
Radical Party,2012.0,0.1839080459770115,Right-wing,87,63
Republic Onwards!,2017.0,0.2266666666666666,Other,150,63
Union of Democrats and Independents,2017.0,0.3831168831168831,Right-wing,154,63
Socialist Party,2012.0,0.2444444444444444,Left-wing,90,63
Union for a Popular Movement,2007.0,0.2181818181818181,Right-wing,55,63
Left Front,2012.0,0.2530487804878049,Left-wing,328,63
National Front,2017.0,0.6422018348623854,Right-wing,109,63
Left Radical Party,2012.0,0.2,Left-wing,80,63
Indomitable France,2017.0,0.3958333333333333,Left-wing,288,63
National Front,2012.0,0.5677966101694916,Right-wing,236,63
Union for a Popular Movement,2017.0,0.270440251572327,Right-wing,159,63
Socialist Party,2007.0,0.265993265993266,Left-wing,297,63
Democratic Mouvement,2017.0,0.203883495145631,Right-wing,103,63
Left Radical Party,2017.0,0.2761904761904762,Left-wing,105,63
Centrist Alliance,2012.0,0.2792207792207792,Other,154,63
National Front,2007.0,0.5384615384615384,Right-wing,26,63
Union for a Popular Movement,2012.0,0.1739130434782608,Right-wing,23,63
The Greens,2012.0,0.1973684210526315,Left-wing,228,63
The Greens,2017.0,0.3659447348767737,Left-wing,1339,63
The Greens,2007.0,0.1573770491803278,Left-wing,305,63
Debout la France,2017.0,0.3076923076923077,Right-wing,39,63
French Communist Party,2017.0,0.3093220338983051,Left-wing,236,63
Resistons,2017.0,0.27734375,Left-wing,256,63
Nouveau Parti Anticapitaliste,2017.0,0.266304347826087,Left-wing,552,63
Union for a Popular Movement,2017.0,0.2546125461254612,Right-wing,271,64
Radical Party,2012.0,0.1428571428571428,Right-wing,147,64
Socialist Party,2007.0,0.2272727272727272,Left-wing,330,64
Socialist Party,2012.0,0.3170731707317073,Left-wing,123,64
Centrist Alliance,2012.0,0.297029702970297,Other,101,64
Indomitable France,2017.0,0.5811965811965812,Left-wing,234,64
Union for a Popular Movement,2007.0,0.2,Right-wing,180,64
National Front,2007.0,0.5085324232081911,Right-wing,293,64
Union for a Popular Movement,2012.0,0.3532934131736527,Right-wing,167,64
Democratic Mouvement,2017.0,0.216867469879518,Right-wing,83,64
Democratic Mouvement,2012.0,0.1610738255033557,Right-wing,149,64
National Front,2017.0,0.5028248587570622,Right-wing,177,64
Socialist Party,2017.0,0.1511627906976744,Left-wing,86,64
Left Radical Party,2017.0,0.2162162162162162,Left-wing,74,64
New Centre,2012.0,0.1176470588235294,Other,51,64
Left Front,2012.0,0.2068965517241379,Left-wing,116,64
National Front,2012.0,0.4642857142857143,Right-wing,28,64
Republic Onwards!,2017.0,0.2352941176470588,Other,102,64
Left Radical Party,2012.0,0.1839080459770115,Left-wing,87,64
Union of Democrats and Independents,2017.0,0.1323529411764706,Right-wing,68,64
Democratic Mouvement,2007.0,0.2592592592592592,Right-wing,27,64
The Greens,2007.0,0.1535087719298245,Left-wing,228,64
The Greens,2017.0,0.3651979088872292,Left-wing,1339,64
Debout la France,2017.0,0.2262295081967213,Right-wing,305,64
French Communist Party,2017.0,0.4871794871794871,Left-wing,39,64
Resistons,2017.0,0.4364406779661017,Left-wing,236,64
The Greens,2012.0,0.30078125,Left-wing,256,64
Nouveau Parti Anticapitaliste,2017.0,0.3315217391304347,Left-wing,552,64
Socialist Party,2017.0,0.283987915407855,Left-wing,331,65
Left Radical Party,2017.0,0.3333333333333333,Left-wing,285,65
New Centre,2012.0,0.2936507936507936,Other,126,65
Democratic Mouvement,2007.0,0.3065326633165829,Right-wing,199,65
Union for a Popular Movement,2007.0,0.352112676056338,Right-wing,71,65
National Front,2017.0,0.4042553191489361,Right-wing,141,65
Socialist Party,2012.0,0.369047619047619,Left-wing,252,65
Centrist Alliance,2012.0,0.1856540084388185,Other,237,65
Union of Democrats and Independents,2017.0,0.3105590062111801,Right-wing,161,65
National Front,2007.0,0.7142857142857143,Right-wing,161,65
Left Front,2012.0,0.3137254901960784,Left-wing,102,65
Union for a Popular Movement,2017.0,0.6729559748427673,Right-wing,159,65
Radical Party,2012.0,0.3333333333333333,Right-wing,27,65
Democratic Mouvement,2012.0,0.3908045977011494,Right-wing,87,65
National Front,2012.0,0.7047619047619048,Right-wing,105,65
Indomitable France,2017.0,0.5421686746987951,Left-wing,83,65
Socialist Party,2007.0,0.25,Left-wing,20,65
Democratic Mouvement,2017.0,0.3723404255319149,Right-wing,94,65
Republic Onwards!,2017.0,0.3917525773195876,Other,97,65
Left Radical Party,2012.0,0.2413793103448276,Left-wing,58,65
Union for a Popular Movement,2012.0,0.3877551020408163,Right-wing,98,65
The Greens,2007.0,0.337719298245614,Left-wing,228,65
French Communist Party,2017.0,0.3166542195668409,Left-wing,1339,65
Nouveau Parti Anticapitaliste,2017.0,0.4262295081967213,Left-wing,305,65
The Greens,2012.0,0.1538461538461538,Left-wing,39,65
The Greens,2017.0,0.326271186440678,Left-wing,236,65
Debout la France,2017.0,0.40234375,Right-wing,256,65
Resistons,2017.0,0.3351449275362319,Left-wing,552,65
National Front,2017.0,0.6680672268907563,Right-wing,238,66
National Front,2007.0,0.3676470588235294,Right-wing,136,66
National Front,2012.0,0.5357142857142857,Right-wing,84,66
Democratic Mouvement,2017.0,0.1666666666666666,Right-wing,54,66
New Centre,2012.0,0.2846153846153846,Other,260,66
Union for a Popular Movement,2012.0,0.3529411764705882,Right-wing,323,66
Union for a Popular Movement,2007.0,0.293286219081272,Right-wing,283,66
Democratic Mouvement,2007.0,0.2950819672131147,Right-wing,122,66
Union for a Popular Movement,2017.0,0.2886597938144329,Right-wing,97,66
Centrist Alliance,2012.0,0.3851851851851852,Other,135,66
Democratic Mouvement,2012.0,0.2763157894736842,Right-wing,76,66
Left Front,2012.0,0.3894736842105263,Left-wing,95,66
Union of Democrats and Independents,2017.0,0.2829268292682926,Right-wing,205,66
Socialist Party,2007.0,0.231578947368421,Left-wing,95,66
Left Radical Party,2012.0,0.6330935251798561,Left-wing,139,66
Indomitable France,2017.0,0.585635359116022,Left-wing,181,66
Socialist Party,2012.0,0.24,Left-wing,150,66
Left Radical Party,2017.0,0.1612903225806451,Left-wing,31,66
Radical Party,2012.0,0.2954545454545454,Right-wing,88,66
Republic Onwards!,2017.0,0.2891566265060241,Other,83,66
Socialist Party,2017.0,0.2631578947368421,Left-wing,19,66
The Greens,2017.0,0.3815789473684211,Left-wing,228,66
Debout la France,2017.0,0.3988050784167289,Right-wing,1339,66
The Greens,2012.0,0.4,Left-wing,305,66
The Greens,2007.0,0.3846153846153846,Left-wing,39,66
French Communist Party,2017.0,0.3855932203389831,Left-wing,236,66
Resistons,2017.0,0.26953125,Left-wing,256,66
Nouveau Parti Anticapitaliste,2017.0,0.3858695652173913,Left-wing,552,66
Centrist Alliance,2012.0,0.1691542288557214,Other,201,67
New Centre,2012.0,0.2035398230088495,Other,113,67
Republic Onwards!,2017.0,0.1841004184100418,Other,239,67
Socialist Party,2012.0,0.2525252525252525,Left-wing,99,67
Socialist Party,2007.0,0.1536231884057971,Left-wing,345,67
Indomitable France,2017.0,0.4901315789473684,Left-wing,304,67
National Front,2007.0,0.5074626865671642,Right-wing,134,67
Left Radical Party,2017.0,0.1851851851851851,Left-wing,81,67
Socialist Party,2017.0,0.2601626016260163,Left-wing,123,67
Radical Party,2012.0,0.2481481481481481,Right-wing,270,67
Union of Democrats and Independents,2017.0,0.2,Right-wing,160,67
National Front,2017.0,0.5633802816901409,Right-wing,71,67
Left Radical Party,2012.0,0.1006711409395973,Left-wing,149,67
National Front,2012.0,0.2278481012658227,Right-wing,79,67
Union for a Popular Movement,2017.0,0.1031746031746031,Right-wing,126,67
Union for a Popular Movement,2007.0,0.1688311688311688,Right-wing,77,67
Union for a Popular Movement,2012.0,0.1923076923076923,Right-wing,26,67
Democratic Mouvement,2017.0,0.5056179775280899,Right-wing,89,67
Democratic Mouvement,2007.0,0.2658227848101265,Right-wing,79,67
Democratic Mouvement,2012.0,0.2285714285714285,Right-wing,105,67
Left Front,2012.0,0.25,Left-wing,24,67
The Greens,2017.0,0.1096491228070175,Left-wing,228,67
Nouveau Parti Anticapitaliste,2017.0,0.2001493651979088,Left-wing,1339,67
Resistons,2017.0,0.2098360655737705,Left-wing,305,67
The Greens,2012.0,0.1538461538461538,Left-wing,39,67
The Greens,2007.0,0.4364406779661017,Left-wing,236,67
Debout la France,2017.0,0.40625,Right-wing,256,67
French Communist Party,2017.0,0.2210144927536232,Left-wing,552,67
New Centre,2012.0,0.1698113207547169,Other,159,68
National Front,2017.0,0.34,Right-wing,100,68
Socialist Party,2012.0,0.1538461538461538,Left-wing,130,68
Democratic Mouvement,2017.0,0.1605839416058394,Right-wing,137,68
Union for a Popular Movement,2017.0,0.209090909090909,Right-wing,110,68
Republic Onwards!,2017.0,0.1382978723404255,Other,188,68
Left Front,2012.0,0.1666666666666666,Left-wing,114,68
Radical Party,2012.0,0.1409395973154362,Right-wing,149,68
Left Radical Party,2012.0,0.2035714285714285,Left-wing,280,68
Centrist Alliance,2012.0,0.1570881226053639,Other,261,68
Socialist Party,2017.0,0.1671469740634005,Left-wing,347,68
Union of Democrats and Independents,2017.0,0.152,Right-wing,125,68
Left Radical Party,2017.0,0.1864406779661017,Left-wing,236,68
Union for a Popular Movement,2012.0,0.6933333333333334,Right-wing,75,68
National Front,2007.0,0.2386363636363636,Right-wing,88,68
Socialist Party,2007.0,0.2531645569620253,Left-wing,79,68
Indomitable France,2017.0,0.4426229508196721,Left-wing,122,68
Democratic Mouvement,2012.0,0.2083333333333333,Right-wing,24,68
Democratic Mouvement,2007.0,0.4666666666666667,Right-wing,60,68
National Front,2012.0,0.4805194805194805,Right-wing,77,68
Union for a Popular Movement,2007.0,0.303030303030303,Right-wing,33,68
The Greens,2012.0,0.2149122807017544,Left-wing,228,68
Debout la France,2017.0,0.1568334578043315,Right-wing,1339,68
French Communist Party,2017.0,0.2262295081967213,Left-wing,305,68
The Greens,2017.0,0.0256410256410256,Left-wing,39,68
Resistons,2017.0,0.1991525423728813,Left-wing,236,68
Nouveau Parti Anticapitaliste,2017.0,0.24609375,Left-wing,256,68
The Greens,2007.0,0.197463768115942,Left-wing,552,68
