party,year,score,orientation,counts,random_state
Democrats‘66,2006.0,0.1461077844311377,Other,835,87
Democrats‘66,2002.0,0.2451790633608815,Other,363,87
People’s Party for Freedom and Democracy,2012.0,0.352,Right-wing,125,87
Christian Democratic Appeal,2006.0,0.2889733840304182,Right-wing,263,87
Democrats‘66,2012.0,0.2975778546712803,Other,289,87
Party of Freedom,2010.0,0.3504761904761905,Right-wing,525,87
Labour Party,2006.0,0.2564102564102564,Left-wing,117,87
Socialist Party,2002.0,0.1944444444444444,Left-wing,36,87
Party of Freedom,2006.0,0.5,Right-wing,454,87
Socialist Party,2017.0,0.3032258064516129,Left-wing,155,87
People’s Party for Freedom and Democracy,2010.0,0.7564102564102564,Right-wing,78,87
Socialist Party,2012.0,0.782608695652174,Left-wing,23,87
Christian Union,2012.0,0.3529411764705882,Other,17,87
Socialist Party,2006.0,0.7565217391304347,Left-wing,115,87
Socialist Party,2003.0,0.5483870967741935,Left-wing,31,87
People’s Party for Freedom and Democracy,2006.0,0.1666666666666666,Right-wing,6,87
Reformed Political Party,2012.0,0.1555153707052441,Right-wing,553,87
Green Left,2017.0,0.1774058577405858,Left-wing,1195,87
Party for the Animals,2012.0,0.3349514563106796,Left-wing,206,87
Green Left,2002.0,0.2262626262626262,Left-wing,990,87
Reformed Political Party,2017.0,0.1847187237615449,Right-wing,1191,87
50Plus,2012.0,0.4817518248175182,Other,137,87
Reformed Political Party,2006.0,0.2214144084600132,Right-wing,1513,87
Green Left,2003.0,0.205849889624724,Left-wing,1812,87
Reformed Political Party,2010.0,0.2109557109557109,Right-wing,2574,87
Party for the Animals,2010.0,0.2066420664206642,Left-wing,1355,87
50Plus,2017.0,0.2035957240038872,Other,2058,87
DENK,2017.0,0.2066752246469833,Left-wing,1558,87
Green Left,2006.0,0.2520623281393217,Left-wing,1091,87
Party for the Animals,2006.0,0.2238938053097345,Left-wing,2260,87
Party for the Animals,2017.0,0.3469971401334604,Left-wing,1049,87
Green Left,2010.0,0.2052459016393442,Left-wing,1525,87
Reformed Political Party,2002.0,0.2607174103237095,Right-wing,1143,87
Green Left,2012.0,0.285385500575374,Left-wing,869,87
Christian Democratic Appeal,2010.0,0.3358490566037735,Right-wing,265,88
Christian Democratic Appeal,2006.0,0.2602409638554216,Right-wing,830,88
Labour Party,2012.0,0.3214285714285714,Left-wing,840,88
Socialist Party,2006.0,0.4451476793248945,Left-wing,474,88
Forum for Democracy,2017.0,0.3212121212121212,Right-wing,495,88
Christian Union,2012.0,0.2841191066997519,Other,806,88
People’s Party for Freedom and Democracy,2017.0,0.3197080291970803,Right-wing,685,88
Christian Democratic Appeal,2002.0,0.2248587570621469,Right-wing,885,88
People’s Party for Freedom and Democracy,2006.0,0.2643923240938166,Right-wing,469,88
Democrats‘66,2006.0,0.415625,Other,640,88
List Pim Fortuyn,2003.0,0.3159090909090909,Right-wing,440,88
Christian Union,2010.0,0.2296296296296296,Other,1215,88
Democrats‘66,2012.0,0.3609467455621302,Other,507,88
Labour Party,2017.0,0.2950819672131147,Left-wing,122,88
Labour Party,2003.0,0.2285067873303167,Left-wing,884,88
Democrats‘66,2010.0,0.3006134969325153,Other,163,88
Christian Democratic Appeal,2017.0,0.1599326599326599,Right-wing,594,88
Labour Party,2006.0,0.1706783369803063,Left-wing,457,88
Democrats‘66,2002.0,0.4908424908424908,Other,273,88
Party of Freedom,2010.0,0.2736486486486486,Right-wing,296,88
Socialist Party,2012.0,0.497504159733777,Left-wing,601,88
People’s Party for Freedom and Democracy,2010.0,0.319001386962552,Right-wing,721,88
Party of Freedom,2006.0,0.3732394366197183,Right-wing,284,88
Labour Party,2002.0,0.2535714285714285,Left-wing,840,88
Christian Union,2006.0,0.3410404624277456,Other,346,88
People’s Party for Freedom and Democracy,2003.0,0.719626168224299,Right-wing,107,88
Party of Freedom,2012.0,0.6896551724137931,Right-wing,29,88
Socialist Party,2003.0,0.3542673107890499,Left-wing,621,88
People’s Party for Freedom and Democracy,2002.0,0.2087378640776699,Right-wing,206,88
Democrats‘66,2003.0,0.1961904761904762,Other,525,88
Labour Party,2010.0,0.5384615384615384,Left-wing,13,88
Party of Freedom,2017.0,0.373134328358209,Right-wing,67,88
Christian Democratic Appeal,2012.0,0.3311258278145695,Right-wing,151,88
Socialist Party,2002.0,0.8137931034482758,Left-wing,145,88
Socialist Party,2010.0,0.3902439024390244,Left-wing,41,88
Christian Union,2002.0,0.7903225806451613,Other,62,88
Christian Union,2017.0,0.6909090909090909,Other,110,88
Socialist Party,2017.0,0.7362637362637363,Left-wing,91,88
Democrats‘66,2017.0,0.375,Other,24,88
People’s Party for Freedom and Democracy,2012.0,0.25,Right-wing,4,88
Reformed Political Party,2017.0,0.3309222423146474,Right-wing,553,88
Green Left,2012.0,0.2945606694560669,Left-wing,1195,88
Reformed Political Party,2012.0,0.3592233009708738,Right-wing,206,88
Party for the Animals,2010.0,0.2707070707070707,Left-wing,990,88
Reformed Political Party,2002.0,0.2947103274559194,Right-wing,1191,88
DENK,2017.0,0.5912408759124088,Left-wing,137,88
Green Left,2010.0,0.310641110376735,Left-wing,1513,88
50Plus,2012.0,0.2737306843267108,Other,1812,88
Green Left,2002.0,0.2451437451437451,Left-wing,2574,88
Reformed Political Party,2006.0,0.3261992619926199,Right-wing,1355,88
Party for the Animals,2006.0,0.2759961127308066,Left-wing,2058,88
Green Left,2006.0,0.3010269576379974,Left-wing,1558,88
Green Left,2003.0,0.2978918423464711,Left-wing,1091,88
Party for the Animals,2012.0,0.3190265486725663,Left-wing,2260,88
Reformed Political Party,2010.0,0.5872259294566253,Right-wing,1049,88
Green Left,2017.0,0.2872131147540984,Left-wing,1525,88
Party for the Animals,2017.0,0.3359580052493438,Left-wing,1143,88
50Plus,2017.0,0.2957422324510932,Other,869,88
People’s Party for Freedom and Democracy,2006.0,0.5515055467511886,Right-wing,631,89
Labour Party,2003.0,0.523038605230386,Left-wing,803,89
Socialist Party,2006.0,0.7296862429605793,Left-wing,1243,89
Labour Party,2012.0,0.6670702179176755,Left-wing,826,89
Democrats‘66,2002.0,0.6332046332046332,Other,518,89
Democrats‘66,2010.0,0.3893129770992366,Other,524,89
Forum for Democracy,2017.0,0.6288782816229117,Right-wing,838,89
Party of Freedom,2012.0,0.6273148148148148,Right-wing,864,89
Socialist Party,2002.0,0.5707547169811321,Left-wing,636,89
Christian Democratic Appeal,2010.0,0.4505494505494505,Right-wing,637,89
Labour Party,2006.0,0.6090909090909091,Left-wing,660,89
Democrats‘66,2003.0,0.5591397849462365,Other,186,89
Democrats‘66,2017.0,0.5882352941176471,Other,68,89
Christian Democratic Appeal,2012.0,0.5707547169811321,Right-wing,848,89
List Pim Fortuyn,2003.0,0.8155172413793104,Right-wing,580,89
Democrats‘66,2012.0,0.480649188514357,Other,801,89
Party of Freedom,2017.0,0.656934306569343,Right-wing,274,89
People’s Party for Freedom and Democracy,2017.0,0.6410835214446953,Right-wing,443,89
People’s Party for Freedom and Democracy,2010.0,0.6179540709812108,Right-wing,479,89
Socialist Party,2003.0,0.7489114658925979,Left-wing,689,89
Party of Freedom,2010.0,0.5173076923076924,Right-wing,520,89
Christian Democratic Appeal,2017.0,0.1066666666666666,Right-wing,75,89
Christian Union,2002.0,0.576837416481069,Other,449,89
Christian Union,2012.0,0.3306451612903225,Other,124,89
Labour Party,2010.0,0.2566666666666666,Left-wing,300,89
Democrats‘66,2006.0,0.358974358974359,Other,468,89
Party of Freedom,2006.0,0.7002724795640327,Right-wing,367,89
Christian Democratic Appeal,2002.0,0.0869565217391304,Right-wing,23,89
Labour Party,2002.0,0.5855513307984791,Left-wing,263,89
Socialist Party,2010.0,0.4961240310077519,Left-wing,129,89
Socialist Party,2012.0,0.4871794871794871,Left-wing,39,89
People’s Party for Freedom and Democracy,2003.0,0.0927835051546391,Right-wing,97,89
Christian Union,2010.0,0.4838709677419355,Other,31,89
Socialist Party,2017.0,0.6795774647887324,Left-wing,284,89
People’s Party for Freedom and Democracy,2002.0,0.5529411764705883,Right-wing,170,89
Christian Union,2017.0,0.3555555555555555,Other,135,89
People’s Party for Freedom and Democracy,2012.0,0.6182795698924731,Right-wing,186,89
Labour Party,2017.0,0.6071428571428571,Left-wing,28,89
Christian Democratic Appeal,2006.0,0.1851851851851851,Right-wing,81,89
Christian Union,2006.0,0.4545454545454545,Other,11,89
Party for the Animals,2010.0,0.5985533453887885,Left-wing,553,89
Party for the Animals,2006.0,0.7071129707112971,Left-wing,1195,89
Reformed Political Party,2006.0,0.5631067961165048,Right-wing,206,89
DENK,2017.0,0.5909090909090909,Left-wing,990,89
Green Left,2002.0,0.6263643996641478,Left-wing,1191,89
Green Left,2006.0,0.4087591240875912,Left-wing,137,89
50Plus,2017.0,0.6206212822207535,Other,1513,89
Party for the Animals,2017.0,0.4911699779249448,Left-wing,1812,89
Reformed Political Party,2012.0,0.5287490287490287,Right-wing,2574,89
Green Left,2017.0,0.5490774907749078,Left-wing,1355,89
50Plus,2012.0,0.488338192419825,Other,2058,89
Reformed Political Party,2017.0,0.6225930680359435,Right-wing,1558,89
Reformed Political Party,2010.0,0.4537121906507791,Right-wing,1091,89
Green Left,2003.0,0.4685840707964602,Left-wing,2260,89
Green Left,2010.0,0.4032411820781696,Left-wing,1049,89
Green Left,2012.0,0.6544262295081967,Left-wing,1525,89
Reformed Political Party,2002.0,0.6106736657917761,Right-wing,1143,89
Party for the Animals,2012.0,0.3993095512082854,Left-wing,869,89
List Pim Fortuyn,2003.0,0.2308943089430894,Right-wing,615,90
Labour Party,2017.0,0.2152777777777778,Left-wing,288,90
Socialist Party,2006.0,0.4176029962546816,Left-wing,534,90
Party of Freedom,2010.0,0.2605363984674329,Right-wing,261,90
Party of Freedom,2006.0,0.2824742268041237,Right-wing,485,90
Democrats‘66,2012.0,0.1626213592233009,Other,824,90
Socialist Party,2012.0,0.2462932454695222,Left-wing,1214,90
Democrats‘66,2003.0,0.8191489361702128,Other,94,90
People’s Party for Freedom and Democracy,2012.0,0.435064935064935,Right-wing,462,90
People’s Party for Freedom and Democracy,2006.0,0.1994134897360703,Right-wing,682,90
People’s Party for Freedom and Democracy,2017.0,0.1577060931899641,Right-wing,837,90
Christian Democratic Appeal,2002.0,0.1444991789819376,Right-wing,609,90
Socialist Party,2002.0,0.316504854368932,Left-wing,515,90
Democrats‘66,2006.0,0.3396226415094339,Other,318,90
Christian Democratic Appeal,2012.0,0.3943661971830985,Right-wing,71,90
Christian Democratic Appeal,2017.0,0.2160493827160493,Right-wing,162,90
People’s Party for Freedom and Democracy,2002.0,0.1482112436115843,Right-wing,587,90
People’s Party for Freedom and Democracy,2003.0,0.1271820448877805,Right-wing,802,90
Christian Union,2010.0,0.1206496519721577,Other,862,90
Labour Party,2002.0,0.1875,Left-wing,480,90
Christian Union,2017.0,0.1475409836065573,Other,366,90
Christian Democratic Appeal,2010.0,0.2020547945205479,Right-wing,876,90
People’s Party for Freedom and Democracy,2010.0,0.1745562130177514,Right-wing,676,90
Christian Democratic Appeal,2006.0,0.2581032412965186,Right-wing,833,90
Socialist Party,2017.0,0.3179271708683473,Left-wing,714,90
Labour Party,2006.0,0.171945701357466,Left-wing,442,90
Democrats‘66,2010.0,0.328,Other,125,90
Democrats‘66,2017.0,0.4765100671140939,Other,149,90
Christian Union,2002.0,0.227906976744186,Other,430,90
Party of Freedom,2017.0,0.3,Right-wing,170,90
Christian Union,2012.0,0.2566037735849056,Other,265,90
Labour Party,2010.0,0.2692307692307692,Left-wing,26,90
Christian Union,2006.0,0.1970443349753694,Other,203,90
Democrats‘66,2002.0,0.25,Other,32,90
Forum for Democracy,2017.0,0.1379310344827586,Right-wing,29,90
Labour Party,2012.0,0.3478260869565217,Left-wing,23,90
Socialist Party,2003.0,0.4830508474576271,Left-wing,118,90
Party of Freedom,2012.0,0.5526315789473685,Right-wing,76,90
Socialist Party,2010.0,0.7936507936507936,Left-wing,63,90
Labour Party,2003.0,0.1,Left-wing,10,90
Party for the Animals,2017.0,0.2206148282097649,Left-wing,553,90
Green Left,2012.0,0.1606694560669456,Left-wing,1195,90
Party for the Animals,2010.0,0.2669902912621359,Left-wing,206,90
Reformed Political Party,2017.0,0.1888888888888888,Right-wing,990,90
Green Left,2017.0,0.2141057934508816,Left-wing,1191,90
Green Left,2006.0,0.4598540145985401,Left-wing,137,90
Reformed Political Party,2002.0,0.1962987442167878,Right-wing,1513,90
Reformed Political Party,2006.0,0.2030905077262693,Right-wing,1812,90
Green Left,2010.0,0.2156177156177156,Left-wing,2574,90
Party for the Animals,2006.0,0.2789667896678967,Left-wing,1355,90
50Plus,2017.0,0.2133138969873663,Other,2058,90
Green Left,2002.0,0.1893453145057766,Left-wing,1558,90
50Plus,2012.0,0.2529789184234647,Other,1091,90
Green Left,2003.0,0.245575221238938,Left-wing,2260,90
Reformed Political Party,2010.0,0.315538608198284,Right-wing,1049,90
Party for the Animals,2012.0,0.1731147540983606,Left-wing,1525,90
Reformed Political Party,2012.0,0.2152230971128609,Right-wing,1143,90
DENK,2017.0,0.4246260069044879,Left-wing,869,90
Christian Democratic Appeal,2012.0,0.2332155477031802,Right-wing,849,91
Socialist Party,2002.0,0.435244161358811,Left-wing,471,91
Christian Union,2006.0,0.2780968006562756,Other,1219,91
People’s Party for Freedom and Democracy,2006.0,0.3342981186685962,Right-wing,691,91
Christian Union,2010.0,0.3120805369127516,Other,894,91
Christian Democratic Appeal,2017.0,0.2720677146311971,Right-wing,827,91
People’s Party for Freedom and Democracy,2017.0,0.1538461538461538,Right-wing,273,91
Christian Democratic Appeal,2010.0,0.2129629629629629,Right-wing,540,91
Labour Party,2010.0,0.421311475409836,Left-wing,610,91
Democrats‘66,2003.0,0.4557692307692307,Other,520,91
Christian Union,2017.0,0.34625,Other,800,91
Labour Party,2003.0,0.4483775811209439,Left-wing,678,91
Christian Union,2012.0,0.5676855895196506,Other,458,91
Socialist Party,2003.0,0.3382352941176471,Left-wing,476,91
Christian Union,2002.0,0.5,Other,64,91
Socialist Party,2012.0,0.4991735537190083,Left-wing,605,91
People’s Party for Freedom and Democracy,2010.0,0.8376068376068376,Right-wing,117,91
People’s Party for Freedom and Democracy,2003.0,0.3684210526315789,Right-wing,266,91
Party of Freedom,2010.0,0.4329608938547486,Right-wing,358,91
Christian Democratic Appeal,2002.0,0.9871794871794872,Right-wing,78,91
Socialist Party,2006.0,0.4069767441860465,Left-wing,688,91
Socialist Party,2017.0,0.6369230769230769,Left-wing,325,91
Democrats‘66,2002.0,0.247086247086247,Other,858,91
Democrats‘66,2012.0,0.15625,Other,192,91
Socialist Party,2010.0,0.9097222222222222,Left-wing,144,91
List Pim Fortuyn,2003.0,0.5217391304347826,Right-wing,529,91
Forum for Democracy,2017.0,0.3235294117647059,Right-wing,442,91
Party of Freedom,2012.0,0.4138613861386138,Right-wing,505,91
Party of Freedom,2017.0,0.9405940594059404,Right-wing,101,91
People’s Party for Freedom and Democracy,2012.0,0.3333333333333333,Right-wing,111,91
Labour Party,2012.0,0.3808383233532934,Left-wing,835,91
People’s Party for Freedom and Democracy,2002.0,0.28125,Right-wing,160,91
Labour Party,2017.0,0.2083333333333333,Left-wing,168,91
Labour Party,2002.0,0.3544776119402985,Left-wing,268,91
Party of Freedom,2006.0,0.2127659574468085,Right-wing,47,91
Democrats‘66,2006.0,0.8125,Other,80,91
Democrats‘66,2017.0,0.8064516129032258,Other,31,91
Labour Party,2006.0,0.4285714285714285,Left-wing,21,91
Christian Democratic Appeal,2006.0,0.125,Right-wing,8,91
Democrats‘66,2010.0,0.6666666666666666,Other,21,91
Reformed Political Party,2006.0,0.2929475587703435,Right-wing,553,91
DENK,2017.0,0.2694560669456067,Left-wing,1195,91
Green Left,2012.0,0.3252427184466019,Left-wing,206,91
Party for the Animals,2010.0,0.2929292929292929,Left-wing,990,91
Reformed Political Party,2012.0,0.2485306465155331,Right-wing,1191,91
Green Left,2006.0,0.6788321167883211,Left-wing,137,91
50Plus,2017.0,0.3278255122273628,Other,1513,91
Reformed Political Party,2017.0,0.369757174392936,Right-wing,1812,91
Green Left,2017.0,0.3352758352758352,Left-wing,2574,91
Green Left,2010.0,0.2974169741697417,Left-wing,1355,91
Party for the Animals,2017.0,0.3639455782312925,Left-wing,2058,91
Green Left,2003.0,0.3222079589216944,Left-wing,1558,91
Party for the Animals,2006.0,0.4271310724106325,Left-wing,1091,91
Party for the Animals,2012.0,0.4190265486725664,Left-wing,2260,91
Reformed Political Party,2002.0,0.657769304099142,Right-wing,1049,91
50Plus,2012.0,0.259672131147541,Other,1525,91
Reformed Political Party,2010.0,0.3377077865266841,Right-wing,1143,91
Green Left,2002.0,0.4510932105868814,Left-wing,869,91
People’s Party for Freedom and Democracy,2012.0,0.3579175704989154,Right-wing,461,92
Socialist Party,2006.0,0.25,Left-wing,684,92
Democrats‘66,2002.0,0.1941747572815534,Other,206,92
Christian Union,2017.0,0.2809405940594059,Other,808,92
Christian Democratic Appeal,2006.0,0.2335329341317365,Right-wing,668,92
Democrats‘66,2012.0,0.3839009287925696,Other,646,92
Christian Democratic Appeal,2017.0,0.3127272727272727,Right-wing,275,92
Christian Union,2012.0,0.2795341098169717,Other,601,92
Socialist Party,2012.0,0.4885011895321173,Left-wing,1261,92
Christian Democratic Appeal,2010.0,0.2284122562674094,Right-wing,359,92
People’s Party for Freedom and Democracy,2002.0,0.4193548387096774,Right-wing,868,92
People’s Party for Freedom and Democracy,2003.0,0.289906103286385,Right-wing,852,92
Forum for Democracy,2017.0,0.2681818181818182,Right-wing,440,92
Socialist Party,2010.0,0.4741474147414741,Left-wing,909,92
Democrats‘66,2010.0,0.1802197802197802,Other,455,92
Labour Party,2012.0,0.3181242078580482,Left-wing,789,92
Democrats‘66,2006.0,0.4272727272727272,Other,110,92
People’s Party for Freedom and Democracy,2010.0,0.197324414715719,Right-wing,299,92
Christian Democratic Appeal,2012.0,0.1696750902527075,Right-wing,277,92
Party of Freedom,2012.0,0.9375,Right-wing,112,92
People’s Party for Freedom and Democracy,2017.0,0.186,Right-wing,500,92
Christian Democratic Appeal,2002.0,0.4053571428571428,Right-wing,560,92
Labour Party,2003.0,0.2166666666666666,Left-wing,180,92
Labour Party,2006.0,0.7142857142857143,Left-wing,133,92
Democrats‘66,2003.0,0.2550091074681239,Other,549,92
List Pim Fortuyn,2003.0,0.572289156626506,Right-wing,332,92
People’s Party for Freedom and Democracy,2006.0,0.2109929078014184,Right-wing,564,92
Party of Freedom,2010.0,0.935064935064935,Right-wing,77,92
Socialist Party,2003.0,0.3372365339578454,Left-wing,854,92
Christian Union,2006.0,0.2416107382550335,Other,149,92
Party of Freedom,2006.0,0.4187082405345211,Right-wing,449,92
Christian Union,2010.0,0.2374517374517374,Other,518,92
Socialist Party,2002.0,0.0666666666666666,Left-wing,45,92
Socialist Party,2017.0,1.0,Left-wing,72,92
Party of Freedom,2017.0,0.4710743801652892,Right-wing,121,92
Labour Party,2017.0,0.5416666666666666,Left-wing,72,92
Christian Union,2002.0,0.2692307692307692,Other,26,92
Labour Party,2010.0,0.8888888888888888,Left-wing,9,92
Labour Party,2002.0,0.1818181818181818,Left-wing,11,92
Democrats‘66,2017.0,0.5185185185185185,Other,27,92
Green Left,2003.0,0.1645569620253164,Left-wing,553,92
Green Left,2002.0,0.2753138075313807,Left-wing,1195,92
Reformed Political Party,2017.0,0.203883495145631,Right-wing,206,92
Party for the Animals,2017.0,0.4505050505050505,Left-wing,990,92
Reformed Political Party,2002.0,0.2216624685138539,Right-wing,1191,92
Green Left,2006.0,0.5401459854014599,Left-wing,137,92
50Plus,2017.0,0.2577660277594183,Other,1513,92
Party for the Animals,2010.0,0.2864238410596026,Left-wing,1812,92
Party for the Animals,2012.0,0.343045843045843,Left-wing,2574,92
Green Left,2017.0,0.2974169741697417,Left-wing,1355,92
Reformed Political Party,2012.0,0.2798833819241982,Right-wing,2058,92
Party for the Animals,2006.0,0.2124518613607188,Left-wing,1558,92
Reformed Political Party,2006.0,0.3400549954170486,Right-wing,1091,92
Green Left,2012.0,0.3141592920353982,Left-wing,2260,92
Green Left,2010.0,0.5004766444232602,Left-wing,1049,92
50Plus,2012.0,0.2563934426229508,Other,1525,92
DENK,2017.0,0.2642169728783902,Left-wing,1143,92
Reformed Political Party,2010.0,0.4798619102416571,Right-wing,869,92
Labour Party,2006.0,0.3008739076154806,Left-wing,801,93
Christian Union,2017.0,0.2819455894476504,Other,1213,93
Labour Party,2010.0,0.2645051194539249,Left-wing,586,93
Democrats‘66,2010.0,0.5622317596566524,Other,466,93
Christian Union,2002.0,0.3155619596541786,Other,694,93
Christian Union,2006.0,0.4101449275362319,Other,690,93
Labour Party,2003.0,0.2003514938488576,Left-wing,569,93
Socialist Party,2006.0,0.3583333333333333,Left-wing,480,93
Christian Democratic Appeal,2002.0,0.3569844789356984,Right-wing,451,93
People’s Party for Freedom and Democracy,2006.0,0.3544910179640718,Right-wing,835,93
Christian Democratic Appeal,2010.0,0.3129770992366412,Right-wing,131,93
People’s Party for Freedom and Democracy,2012.0,0.3414634146341463,Right-wing,164,93
Socialist Party,2002.0,0.2875816993464052,Left-wing,459,93
Democrats‘66,2006.0,0.3047404063205418,Other,443,93
Labour Party,2002.0,0.2815533980582524,Left-wing,824,93
Socialist Party,2010.0,0.9888888888888888,Left-wing,90,93
Party of Freedom,2006.0,0.5731462925851704,Right-wing,499,93
Christian Democratic Appeal,2017.0,0.3071428571428571,Right-wing,280,93
Labour Party,2017.0,0.3715277777777778,Left-wing,576,93
Christian Democratic Appeal,2006.0,0.6896551724137931,Right-wing,145,93
Christian Union,2010.0,0.3184357541899441,Other,358,93
Labour Party,2012.0,0.2771982116244411,Left-wing,671,93
Christian Democratic Appeal,2012.0,0.2539682539682539,Right-wing,63,93
Socialist Party,2012.0,0.3048192771084337,Left-wing,830,93
Socialist Party,2003.0,0.369047619047619,Left-wing,168,93
List Pim Fortuyn,2003.0,0.5062429057888763,Right-wing,881,93
Party of Freedom,2017.0,0.4092664092664093,Right-wing,259,93
Forum for Democracy,2017.0,0.3601895734597156,Right-wing,211,93
Democrats‘66,2003.0,0.2967032967032967,Other,637,93
Democrats‘66,2012.0,0.253179190751445,Other,865,93
People’s Party for Freedom and Democracy,2010.0,0.303030303030303,Right-wing,264,93
People’s Party for Freedom and Democracy,2003.0,0.4952681388012618,Right-wing,317,93
Christian Union,2012.0,0.5116279069767442,Other,129,93
Party of Freedom,2012.0,0.4482758620689655,Right-wing,29,93
Socialist Party,2017.0,0.8571428571428571,Left-wing,77,93
People’s Party for Freedom and Democracy,2002.0,0.2894736842105263,Right-wing,38,93
Party of Freedom,2010.0,1.0,Right-wing,68,93
Democrats‘66,2002.0,0.3928571428571428,Other,28,93
Democrats‘66,2017.0,0.4285714285714285,Other,28,93
People’s Party for Freedom and Democracy,2017.0,0.5454545454545454,Right-wing,11,93
Reformed Political Party,2010.0,0.244122965641953,Right-wing,553,93
Reformed Political Party,2012.0,0.2585774058577406,Right-wing,1195,93
Party for the Animals,2017.0,0.2087378640776699,Left-wing,206,93
Reformed Political Party,2006.0,0.3737373737373737,Right-wing,990,93
Green Left,2012.0,0.2737195633921074,Left-wing,1191,93
50Plus,2012.0,0.5912408759124088,Other,137,93
Green Left,2002.0,0.3231989424983476,Left-wing,1513,93
Reformed Political Party,2002.0,0.3388520971302428,Right-wing,1812,93
DENK,2017.0,0.3706293706293706,Left-wing,2574,93
Party for the Animals,2010.0,0.3343173431734317,Left-wing,1355,93
Green Left,2010.0,0.337220602526725,Left-wing,2058,93
Green Left,2006.0,0.2843388960205391,Left-wing,1558,93
50Plus,2017.0,0.4179651695692025,Other,1091,93
Party for the Animals,2006.0,0.379646017699115,Left-wing,2260,93
Green Left,2017.0,0.5042897998093422,Left-wing,1049,93
Reformed Political Party,2017.0,0.2714754098360655,Right-wing,1525,93
Party for the Animals,2012.0,0.3009623797025372,Left-wing,1143,93
Green Left,2003.0,0.4833141542002301,Left-wing,869,93
Christian Democratic Appeal,2006.0,0.1833740831295843,Right-wing,818,94
Party of Freedom,2006.0,0.1469026548672566,Right-wing,565,94
Christian Democratic Appeal,2017.0,0.2792584009269988,Right-wing,863,94
People’s Party for Freedom and Democracy,2010.0,0.1290322580645161,Right-wing,868,94
Christian Union,2012.0,0.21875,Other,128,94
Party of Freedom,2012.0,0.4163090128755364,Right-wing,699,94
Christian Democratic Appeal,2010.0,0.1666666666666666,Right-wing,624,94
Christian Union,2002.0,0.167755991285403,Other,459,94
Labour Party,2012.0,0.2353413654618474,Left-wing,1245,94
People’s Party for Freedom and Democracy,2006.0,0.1785714285714285,Right-wing,784,94
Party of Freedom,2010.0,0.2830409356725146,Right-wing,855,94
List Pim Fortuyn,2003.0,0.3941299790356394,Right-wing,477,94
Democrats‘66,2017.0,0.3062330623306233,Other,369,94
Labour Party,2006.0,0.3679060665362035,Left-wing,511,94
People’s Party for Freedom and Democracy,2012.0,0.1474820143884892,Right-wing,278,94
Democrats‘66,2010.0,0.2492063492063492,Other,630,94
Party of Freedom,2017.0,0.3397548161120841,Right-wing,571,94
Labour Party,2017.0,0.174757281553398,Left-wing,309,94
Socialist Party,2012.0,0.3524416135881104,Left-wing,471,94
Christian Democratic Appeal,2002.0,0.2346938775510204,Right-wing,294,94
Socialist Party,2017.0,0.210412147505423,Left-wing,461,94
Forum for Democracy,2017.0,0.320754716981132,Right-wing,159,94
People’s Party for Freedom and Democracy,2002.0,0.1571428571428571,Right-wing,70,94
Labour Party,2003.0,0.1993464052287581,Left-wing,306,94
Socialist Party,2010.0,0.2248628884826325,Left-wing,547,94
Christian Democratic Appeal,2012.0,0.1896907216494845,Right-wing,485,94
Democrats‘66,2012.0,0.1105527638190954,Other,199,94
Democrats‘66,2003.0,0.1865443425076452,Other,654,94
People’s Party for Freedom and Democracy,2017.0,0.1352941176470588,Right-wing,170,94
Christian Union,2017.0,0.1805054151624548,Other,831,94
Labour Party,2002.0,0.141025641025641,Left-wing,78,94
Socialist Party,2006.0,0.4405594405594406,Left-wing,143,94
Christian Union,2006.0,0.5882352941176471,Other,17,94
People’s Party for Freedom and Democracy,2003.0,0.2,Right-wing,110,94
Socialist Party,2002.0,0.2777777777777778,Left-wing,108,94
Democrats‘66,2002.0,0.1428571428571428,Other,42,94
Labour Party,2010.0,0.2972972972972973,Left-wing,74,94
Christian Union,2010.0,0.4285714285714285,Other,21,94
Socialist Party,2003.0,0.2666666666666666,Left-wing,30,94
Democrats‘66,2006.0,0.2,Other,5,94
Party for the Animals,2012.0,0.1808318264014466,Left-wing,553,94
Reformed Political Party,2010.0,0.2167364016736401,Right-wing,1195,94
Reformed Political Party,2006.0,0.1650485436893204,Right-wing,206,94
Green Left,2006.0,0.203030303030303,Left-wing,990,94
Green Left,2017.0,0.17968094038623,Left-wing,1191,94
Green Left,2002.0,0.4087591240875912,Left-wing,137,94
Reformed Political Party,2012.0,0.1810971579643093,Right-wing,1513,94
Green Left,2010.0,0.1374172185430463,Left-wing,1812,94
Party for the Animals,2006.0,0.1604506604506604,Left-wing,2574,94
Reformed Political Party,2002.0,0.1785977859778597,Right-wing,1355,94
Party for the Animals,2017.0,0.1345966958211856,Left-wing,2058,94
Reformed Political Party,2017.0,0.1636713735558408,Right-wing,1558,94
Party for the Animals,2010.0,0.1622364802933089,Left-wing,1091,94
Green Left,2012.0,0.1491150442477876,Left-wing,2260,94
50Plus,2012.0,0.2488083889418493,Other,1049,94
DENK,2017.0,0.1750819672131147,Left-wing,1525,94
Green Left,2003.0,0.1784776902887139,Left-wing,1143,94
50Plus,2017.0,0.144994246260069,Other,869,94
Christian Union,2002.0,0.1515151515151515,Other,495,95
Christian Democratic Appeal,2006.0,0.1284153005464481,Right-wing,366,95
