party,year,score,orientation,counts,random_state
People's Party,2016.0,0.2,Right-wing,780,45
Compromis,2019.0,0.2314814814814814,Left-wing,864,45
People's Party,2019.0,0.3128930817610063,Right-wing,636,45
In Common We Can,2015.0,0.4719101123595505,Left-wing,623,45
"Union, Progress and Democracy",2011.0,0.2660818713450292,Other,1368,45
People's Party,2015.0,0.198668714797747,Right-wing,1953,45
Spanish Socialist Workers’ Party,2008.0,0.5779702970297029,Left-wing,808,45
Popular Unity,2015.0,0.2616318273769386,Left-wing,1483,45
United Left,2008.0,0.294314381270903,Left-wing,598,45
Spanish Socialist Workers’ Party,2016.0,0.1638591117917305,Left-wing,653,45
Convergence and Union,2008.0,0.4669603524229075,Other,227,45
United We Can,2016.0,0.2329367564182843,Left-wing,1597,45
Democracy and Freedom,2015.0,0.2028169014084507,Right-wing,355,45
People's Party,2008.0,0.4031413612565445,Right-wing,764,45
We can,2019.0,0.6815742397137746,Left-wing,559,45
Convergence and Union,2011.0,0.1842105263157894,Other,684,45
We can,2015.0,0.3105263157894737,Left-wing,190,45
Spanish Socialist Workers’ Party,2019.0,0.1866666666666666,Left-wing,75,45
Spanish Socialist Workers’ Party,2015.0,0.4432989690721649,Left-wing,97,45
Citizens,2019.0,0.4513788098693759,Right-wing,2067,45
Citizens,2015.0,0.3181818181818182,Right-wing,154,45
Citizens,2016.0,0.3813953488372093,Right-wing,430,45
Commitment-We can-It is time,2015.0,0.222883295194508,Left-wing,2185,45
Democratic Convergence of Catalonia,2016.0,0.222883295194508,Right-wing,2185,45
In Common We Can,2015.0,0.5467128027681661,Left-wing,289,46
United Left,2011.0,0.1957070707070707,Left-wing,792,46
Spanish Socialist Workers’ Party,2016.0,0.1539923954372623,Left-wing,526,46
We can,2019.0,0.7870249017038008,Left-wing,1526,46
Convergence and Union,2008.0,0.4346504559270516,Other,658,46
Spanish Socialist Workers’ Party,2011.0,0.5392156862745098,Left-wing,1632,46
Spanish Socialist Workers’ Party,2015.0,0.4307228915662651,Left-wing,664,46
We can,2016.0,0.6382868937048504,Left-wing,1938,46
People's Party,2011.0,0.1865030674846625,Right-wing,815,46
Spanish Socialist Workers’ Party,2019.0,0.2141863699582754,Left-wing,719,46
In Common We Can,2016.0,0.8041458184417442,Left-wing,1399,46
Democracy and Freedom,2015.0,0.6610608020698577,Right-wing,773,46
People's Party,2015.0,0.4128166915052161,Right-wing,671,46
United Left,2008.0,0.5192307692307693,Left-wing,676,46
We can,2015.0,0.3017656500802568,Left-wing,623,46
"Union, Progress and Democracy",2011.0,0.12,Other,600,46
People's Party,2016.0,0.6215659340659341,Right-wing,1456,46
People's Party,2008.0,0.577524893314367,Right-wing,703,46
United We Can,2016.0,0.3967391304347826,Left-wing,552,46
Compromis,2019.0,0.2972972972972973,Left-wing,333,46
Convergence and Union,2011.0,0.5045045045045045,Other,111,46
Spanish Socialist Workers’ Party,2008.0,0.4594594594594595,Left-wing,111,46
Popular Unity,2015.0,0.3676470588235294,Left-wing,68,46
People's Party,2019.0,0.5121951219512195,Right-wing,41,46
Citizens,2016.0,0.6556874760628112,Right-wing,2611,46
Citizens,2015.0,0.6180371352785146,Right-wing,754,46
Citizens,2019.0,0.7234957020057307,Right-wing,2094,46
Democratic Convergence of Catalonia,2016.0,0.2747875354107649,Right-wing,353,46
Commitment-We can-It is time,2015.0,0.5145348837209303,Left-wing,688,46
Spanish Socialist Workers’ Party,2016.0,0.2024353120243531,Left-wing,657,47
Spanish Socialist Workers’ Party,2015.0,0.244692144373673,Left-wing,1884,47
Spanish Socialist Workers’ Party,2008.0,0.2716593245227606,Left-wing,681,47
Spanish Socialist Workers’ Party,2011.0,0.1605839416058394,Left-wing,822,47
"Union, Progress and Democracy",2011.0,0.2160052049446974,Other,1537,47
People's Party,2008.0,0.1817496229260935,Right-wing,1326,47
In Common We Can,2015.0,0.4985632183908046,Left-wing,696,47
In Common We Can,2016.0,0.5072727272727273,Left-wing,550,47
United We Can,2016.0,0.1538461538461538,Left-wing,780,47
People's Party,2019.0,0.3333333333333333,Right-wing,51,47
Democracy and Freedom,2015.0,0.3887973640856672,Right-wing,607,47
Compromis,2019.0,0.3591772151898734,Left-wing,632,47
We can,2016.0,0.6183844011142061,Left-wing,359,47
We can,2015.0,0.7436305732484076,Left-wing,628,47
Popular Unity,2015.0,0.3504273504273504,Left-wing,117,47
United Left,2011.0,0.4057971014492754,Left-wing,207,47
Convergence and Union,2011.0,0.35633626097867,Other,797,47
People's Party,2015.0,0.3345633456334563,Right-wing,813,47
People's Party,2016.0,0.3623188405797101,Right-wing,69,47
People's Party,2011.0,0.5545112781954887,Right-wing,532,47
We can,2019.0,0.3116883116883117,Left-wing,231,47
Convergence and Union,2008.0,0.4217462932454695,Other,607,47
Spanish Socialist Workers’ Party,2019.0,0.3356643356643357,Left-wing,143,47
United Left,2008.0,0.2669172932330827,Left-wing,266,47
Citizens,2019.0,0.674520766773163,Right-wing,2504,47
Commitment-We can-It is time,2015.0,0.354916067146283,Left-wing,417,47
Democratic Convergence of Catalonia,2016.0,0.2861532158951249,Right-wing,4882,47
Citizens,2015.0,0.331350114416476,Right-wing,2185,47
Citizens,2016.0,0.3176319648093841,Right-wing,5456,47
Spanish Socialist Workers’ Party,2016.0,0.4968051118210863,Left-wing,626,48
Convergence and Union,2011.0,0.5494283792871554,Other,1487,48
Spanish Socialist Workers’ Party,2008.0,0.5652173913043478,Left-wing,1587,48
In Common We Can,2016.0,0.7084639498432602,Left-wing,1914,48
People's Party,2008.0,0.4907894736842105,Right-wing,760,48
"Union, Progress and Democracy",2011.0,0.2664714494875549,Other,683,48
United Left,2011.0,0.4398584905660377,Left-wing,848,48
United We Can,2016.0,0.6108108108108108,Left-wing,555,48
In Common We Can,2015.0,0.7842565597667639,Left-wing,343,48
Democracy and Freedom,2015.0,0.4147339699863574,Right-wing,733,48
People's Party,2016.0,0.1622574955908289,Right-wing,567,48
Convergence and Union,2008.0,0.713406292749658,Other,1462,48
Spanish Socialist Workers’ Party,2015.0,0.2274459974587039,Left-wing,787,48
People's Party,2015.0,0.5249266862170088,Right-wing,682,48
United Left,2008.0,0.4960629921259842,Left-wing,254,48
We can,2019.0,0.6308823529411764,Left-wing,680,48
Popular Unity,2015.0,0.1196721311475409,Left-wing,610,48
Spanish Socialist Workers’ Party,2011.0,0.3785046728971962,Left-wing,214,48
We can,2015.0,0.3455882352941176,Left-wing,816,48
People's Party,2011.0,0.2566371681415929,Right-wing,113,48
People's Party,2019.0,0.5109034267912772,Right-wing,642,48
Spanish Socialist Workers’ Party,2019.0,0.5037593984962406,Left-wing,133,48
We can,2016.0,0.5813953488372093,Left-wing,215,48
Compromis,2019.0,0.6086956521739131,Left-wing,46,48
Commitment-We can-It is time,2015.0,0.4126213592233009,Left-wing,206,48
Democratic Convergence of Catalonia,2016.0,0.7362110311750599,Right-wing,417,48
Citizens,2015.0,0.6185250219490781,Right-wing,2278,48
Citizens,2016.0,0.6307034220532319,Right-wing,2104,48
Citizens,2019.0,0.5550680122860904,Right-wing,4558,48
Spanish Socialist Workers’ Party,2019.0,0.1784107946026986,Left-wing,667,49
We can,2015.0,0.9378109452736318,Left-wing,804,49
People's Party,2008.0,0.0599173553719008,Right-wing,1452,49
United Left,2008.0,0.7840909090909091,Left-wing,792,49
People's Party,2016.0,0.0453446191051995,Right-wing,1654,49
"Union, Progress and Democracy",2011.0,0.0593607305936073,Other,657,49
We can,2016.0,0.147982062780269,Left-wing,669,49
Spanish Socialist Workers’ Party,2011.0,0.1752577319587628,Left-wing,776,49
People's Party,2011.0,0.0668789808917197,Right-wing,628,49
Popular Unity,2015.0,0.0342565597667638,Left-wing,1372,49
Democracy and Freedom,2015.0,0.0782608695652174,Right-wing,230,49
United We Can,2016.0,0.0635838150289017,Left-wing,692,49
People's Party,2015.0,0.0576923076923076,Right-wing,260,49
Spanish Socialist Workers’ Party,2016.0,0.0517241379310344,Left-wing,522,49
We can,2019.0,0.1647211413748378,Left-wing,771,49
United Left,2011.0,0.0679611650485436,Left-wing,1545,49
In Common We Can,2015.0,0.9212880143112702,Left-wing,559,49
Convergence and Union,2008.0,0.0423728813559322,Other,118,49
People's Party,2019.0,0.1320754716981132,Right-wing,106,49
Compromis,2019.0,0.1197604790419161,Left-wing,334,49
Spanish Socialist Workers’ Party,2008.0,0.0478468899521531,Left-wing,209,49
In Common We Can,2016.0,0.3793103448275862,Left-wing,58,49
Spanish Socialist Workers’ Party,2015.0,0.108695652173913,Left-wing,46,49
Convergence and Union,2011.0,0.8137254901960784,Other,102,49
Citizens,2019.0,0.9075955491049832,Right-wing,2067,49
Democratic Convergence of Catalonia,2016.0,0.9282945736434108,Right-wing,2064,49
Citizens,2015.0,0.0415632754342431,Right-wing,6448,49
Citizens,2016.0,0.9447368421052632,Right-wing,2660,49
Commitment-We can-It is time,2015.0,0.0636882129277566,Left-wing,2104,49
"Union, Progress and Democracy",2011.0,0.0263565891472868,Other,645,50
Popular Unity,2015.0,0.022020725388601,Left-wing,1544,50
Spanish Socialist Workers’ Party,2008.0,0.0136986301369863,Left-wing,657,50
United We Can,2016.0,0.0183016105417276,Left-wing,1366,50
We can,2019.0,0.9172932330827068,Left-wing,798,50
Convergence and Union,2011.0,0.0247218788627935,Other,809,50
People's Party,2011.0,0.0236966824644549,Right-wing,211,50
People's Party,2016.0,0.8533333333333334,Right-wing,600,50
Democracy and Freedom,2015.0,0.0516431924882629,Right-wing,213,50
United Left,2011.0,0.016774193548387,Left-wing,775,50
People's Party,2019.0,0.8056537102473498,Right-wing,566,50
People's Party,2015.0,0.0445062586926286,Right-wing,719,50
Spanish Socialist Workers’ Party,2015.0,0.0241090146750524,Left-wing,1908,50
Spanish Socialist Workers’ Party,2011.0,0.0693815987933635,Left-wing,663,50
In Common We Can,2015.0,0.9268929503916448,Left-wing,766,50
Convergence and Union,2008.0,0.7,Other,110,50
We can,2016.0,0.303030303030303,Left-wing,66,50
Spanish Socialist Workers’ Party,2019.0,0.0453720508166969,Left-wing,551,50
People's Party,2008.0,0.0560897435897435,Right-wing,624,50
We can,2015.0,0.0553359683794466,Left-wing,253,50
Spanish Socialist Workers’ Party,2016.0,0.0518518518518518,Left-wing,135,50
In Common We Can,2016.0,0.3774647887323943,Left-wing,355,50
United Left,2008.0,0.7021563342318059,Left-wing,742,50
Compromis,2019.0,0.0208333333333333,Left-wing,48,50
Democratic Convergence of Catalonia,2016.0,0.779874213836478,Right-wing,2067,50
Citizens,2016.0,0.0604118993135011,Right-wing,2185,50
Commitment-We can-It is time,2015.0,0.052757793764988,Left-wing,417,50
Citizens,2019.0,0.028062269561655,Right-wing,4882,50
Citizens,2015.0,0.0394061583577712,Right-wing,5456,50
People's Party,2011.0,0.9244094488188976,Right-wing,635,51
People's Party,2019.0,0.9410222804718218,Right-wing,1526,51
Compromis,2019.0,0.1645021645021645,Left-wing,693,51
We can,2019.0,0.9707520891364902,Left-wing,718,51
United Left,2008.0,0.9379354021532617,Left-wing,1579,51
Spanish Socialist Workers’ Party,2016.0,0.08130081300813,Left-wing,615,51
"Union, Progress and Democracy",2011.0,0.9254163649529328,Other,1381,51
In Common We Can,2016.0,0.972567287784679,Left-wing,1932,51
People's Party,2016.0,0.0804150453955901,Right-wing,771,51
Democracy and Freedom,2015.0,0.0652173913043478,Right-wing,552,51
In Common We Can,2015.0,0.975609756097561,Left-wing,369,51
Convergence and Union,2011.0,0.9160447761194028,Other,536,51
Spanish Socialist Workers’ Party,2011.0,0.9738831615120276,Left-wing,1455,51
We can,2015.0,0.937956204379562,Left-wing,274,51
People's Party,2008.0,0.9573820395738204,Right-wing,657,51
Spanish Socialist Workers’ Party,2008.0,0.0925700365408039,Left-wing,821,51
Spanish Socialist Workers’ Party,2019.0,0.85,Left-wing,660,51
United Left,2011.0,0.965034965034965,Left-wing,143,51
People's Party,2015.0,0.062883435582822,Right-wing,652,51
We can,2016.0,0.9345794392523364,Left-wing,214,51
Convergence and Union,2008.0,0.091743119266055,Other,109,51
Popular Unity,2015.0,0.9223744292237442,Left-wing,219,51
Spanish Socialist Workers’ Party,2015.0,0.6538461538461539,Left-wing,52,51
United We Can,2016.0,0.9067796610169492,Left-wing,118,51
Citizens,2019.0,1.0,Right-wing,154,51
Commitment-We can-It is time,2015.0,0.9281464530892448,Left-wing,2185,51
Citizens,2015.0,0.9505936422826504,Right-wing,2611,51
Democratic Convergence of Catalonia,2016.0,0.9518477043673012,Right-wing,2679,51
Citizens,2016.0,0.9281464530892448,Right-wing,2185,51
Democracy and Freedom,2015.0,0.132726089785296,Right-wing,1537,52
United Left,2008.0,0.1887686062246278,Left-wing,1478,52
People's Party,2008.0,0.2103929024081115,Right-wing,1578,52
Spanish Socialist Workers’ Party,2008.0,0.2938311688311688,Left-wing,616,52
Compromis,2019.0,0.0772104607721046,Left-wing,803,52
In Common We Can,2015.0,0.4540441176470588,Left-wing,544,52
People's Party,2011.0,0.1510416666666666,Right-wing,1920,52
Spanish Socialist Workers’ Party,2015.0,0.1099781500364166,Left-wing,1373,52
Spanish Socialist Workers’ Party,2019.0,0.3008982035928144,Left-wing,668,52
United We Can,2016.0,0.3401162790697674,Left-wing,688,52
Spanish Socialist Workers’ Party,2016.0,0.3015873015873015,Left-wing,126,52
Convergence and Union,2011.0,0.2694848084544253,Other,757,52
"Union, Progress and Democracy",2011.0,0.5469135802469136,Other,810,52
People's Party,2015.0,0.3151079136690647,Right-wing,695,52
We can,2019.0,0.7295597484276729,Left-wing,636,52
People's Party,2019.0,0.1472650771388499,Right-wing,713,52
Popular Unity,2015.0,0.087248322147651,Left-wing,596,52
United Left,2011.0,0.0956873315363881,Left-wing,742,52
We can,2016.0,0.6242774566473989,Left-wing,346,52
We can,2015.0,0.3388429752066115,Left-wing,121,52
In Common We Can,2016.0,0.5032258064516129,Left-wing,620,52
Spanish Socialist Workers’ Party,2011.0,0.4166666666666667,Left-wing,96,52
People's Party,2016.0,0.16,Right-wing,50,52
Convergence and Union,2008.0,0.2575757575757575,Other,66,52
Citizens,2019.0,0.4074675324675325,Right-wing,1848,52
Citizens,2016.0,0.1525198938992042,Right-wing,754,52
Citizens,2015.0,0.2041284403669724,Right-wing,872,52
Commitment-We can-It is time,2015.0,0.3197674418604651,Left-wing,688,52
Democratic Convergence of Catalonia,2016.0,0.4954887218045112,Right-wing,2660,52
Spanish Socialist Workers’ Party,2019.0,0.0147540983606557,Left-wing,610,53
In Common We Can,2015.0,0.7374166161309885,Left-wing,1649,53
We can,2015.0,0.6277128547579299,Left-wing,599,53
Spanish Socialist Workers’ Party,2015.0,0.6746411483253588,Left-wing,209,53
United Left,2008.0,0.4639475600873998,Left-wing,1373,53
Popular Unity,2015.0,0.5799605133267522,Left-wing,2026,53
Spanish Socialist Workers’ Party,2016.0,0.0115681233933161,Left-wing,778,53
"Union, Progress and Democracy",2011.0,0.0185185185185185,Other,108,53
We can,2019.0,0.6771488469601677,Left-wing,1431,53
United We Can,2016.0,0.5515695067264574,Left-wing,669,53
People's Party,2016.0,0.5111821086261981,Right-wing,626,53
In Common We Can,2016.0,0.6480446927374302,Left-wing,537,53
Compromis,2019.0,0.6884615384615385,Left-wing,260,53
People's Party,2011.0,0.6713615023474179,Right-wing,639,53
Spanish Socialist Workers’ Party,2011.0,0.5583941605839416,Left-wing,822,53
Democracy and Freedom,2015.0,0.0103448275862068,Right-wing,580,53
United Left,2011.0,0.516566265060241,Left-wing,664,53
We can,2016.0,0.6804511278195489,Left-wing,266,53
People's Party,2008.0,0.5416012558869702,Right-wing,637,53
People's Party,2019.0,0.4596935376415723,Right-wing,1501,53
Convergence and Union,2011.0,0.5315315315315315,Other,111,53
People's Party,2015.0,0.6796875,Right-wing,128,53
Convergence and Union,2008.0,0.6585365853658537,Other,41,53
Spanish Socialist Workers’ Party,2008.0,0.5079365079365079,Left-wing,63,53
Citizens,2019.0,0.0164728682170542,Right-wing,2064,53
Commitment-We can-It is time,2015.0,0.0067891373801916,Left-wing,2504,53
Citizens,2015.0,0.0097744360902255,Right-wing,2660,53
Citizens,2016.0,0.5472998851014936,Right-wing,2611,53
Democratic Convergence of Catalonia,2016.0,0.540587219343696,Right-wing,1158,53
Compromis,2019.0,0.8155540261527874,Left-wing,1453,54
"Union, Progress and Democracy",2011.0,0.7436619718309859,Other,1420,54
We can,2015.0,0.6424242424242425,Left-wing,660,54
In Common We Can,2016.0,0.7733537519142419,Left-wing,1959,54
We can,2019.0,0.7668329177057357,Left-wing,802,54
Democracy and Freedom,2015.0,0.739329268292683,Right-wing,656,54
United Left,2011.0,0.7166666666666667,Left-wing,120,54
People's Party,2019.0,0.6467722289890377,Right-wing,1642,54
We can,2016.0,0.8519108280254777,Left-wing,628,54
People's Party,2008.0,0.5985267034990792,Right-wing,543,54
United We Can,2016.0,0.0689655172413793,Left-wing,754,54
Spanish Socialist Workers’ Party,2011.0,0.4772727272727273,Left-wing,308,54
Convergence and Union,2008.0,0.8343949044585988,Other,785,54
Popular Unity,2015.0,0.6682242990654206,Left-wing,214,54
Spanish Socialist Workers’ Party,2008.0,0.7569546120058566,Left-wing,683,54
Convergence and Union,2011.0,0.0702028081123244,Other,641,54
Spanish Socialist Workers’ Party,2019.0,0.055359246171967,Left-wing,849,54
People's Party,2011.0,0.584070796460177,Right-wing,113,54
People's Party,2015.0,0.6067415730337079,Right-wing,178,54
Spanish Socialist Workers’ Party,2016.0,0.0583468395461912,Left-wing,617,54
In Common We Can,2015.0,0.7159533073929961,Left-wing,257,54
United Left,2008.0,0.5535714285714286,Left-wing,56,54
Spanish Socialist Workers’ Party,2015.0,0.2156862745098039,Left-wing,102,54
People's Party,2016.0,0.6382978723404256,Right-wing,47,54
Democratic Convergence of Catalonia,2016.0,0.1777156549520766,Right-wing,2504,54
Citizens,2015.0,0.0784632034632034,Right-wing,1848,54
Commitment-We can-It is time,2015.0,0.6079894644424935,Left-wing,2278,54
Citizens,2016.0,0.7319241406558672,Right-wing,5062,54
Citizens,2019.0,0.6625475285171103,Right-wing,2104,54
Democracy and Freedom,2015.0,0.0680958385876418,Right-wing,1586,55
In Common We Can,2016.0,0.9151234567901234,Left-wing,648,55
We can,2019.0,0.1475409836065573,Left-wing,671,55
Popular Unity,2015.0,0.1,Left-wing,260,55
Spanish Socialist Workers’ Party,2016.0,0.1926345609065155,Left-wing,706,55
People's Party,2016.0,0.0707019328585961,Right-wing,1966,55
Spanish Socialist Workers’ Party,2008.0,0.0898801597869507,Left-wing,1502,55
Convergence and Union,2011.0,0.0602678571428571,Other,1344,55
People's Party,2019.0,0.0623781676413255,Right-wing,513,55
People's Party,2011.0,0.8946047678795483,Right-wing,797,55
Convergence and Union,2008.0,0.15625,Other,224,55
"Union, Progress and Democracy",2011.0,0.2841191066997519,Other,806,55
In Common We Can,2015.0,0.2256410256410256,Left-wing,780,55
Compromis,2019.0,0.0967238689547582,Left-wing,641,55
United Left,2011.0,0.0914826498422713,Left-wing,634,55
Spanish Socialist Workers’ Party,2011.0,0.0787069571328179,Left-wing,1423,55
People's Party,2008.0,0.0581039755351682,Right-wing,654,55
Spanish Socialist Workers’ Party,2019.0,0.8392857142857143,Left-wing,112,55
Spanish Socialist Workers’ Party,2015.0,0.1124260355029585,Left-wing,338,55
People's Party,2015.0,0.375,Right-wing,64,55
We can,2015.0,0.9129082426127528,Left-wing,643,55
United We Can,2016.0,0.1118881118881118,Left-wing,143,55
We can,2016.0,0.1136363636363636,Left-wing,44,55
United Left,2008.0,0.0639269406392694,Left-wing,219,55
Citizens,2019.0,0.8214856230031949,Right-wing,2504,55
Citizens,2016.0,0.113953488372093,Right-wing,430,55
Democratic Convergence of Catalonia,2016.0,0.9226190476190476,Right-wing,1848,55
Citizens,2015.0,0.8740601503759399,Right-wing,2660,55
Commitment-We can-It is time,2015.0,0.1283873833851621,Left-wing,2251,55
Spanish Socialist Workers’ Party,2019.0,0.5559655596555966,Left-wing,1626,56
Spanish Socialist Workers’ Party,2015.0,0.740880503144654,Left-wing,795,56
We can,2019.0,0.70550576184379,Left-wing,1562,56
United Left,2008.0,0.5492753623188406,Left-wing,690,56
Convergence and Union,2008.0,0.6479087452471483,Other,1315,56
Popular Unity,2015.0,0.011608623548922,Left-wing,603,56
We can,2016.0,0.8454935622317596,Left-wing,233,56
People's Party,2008.0,0.618516086671044,Right-wing,1523,56
Compromis,2019.0,0.0112923462986198,Left-wing,797,56
United Left,2011.0,0.4997478567826525,Left-wing,1983,56
In Common We Can,2015.0,0.6213991769547325,Left-wing,243,56
People's Party,2016.0,0.0083612040133779,Right-wing,598,56
People's Party,2011.0,0.3361344537815126,Right-wing,119,56
Spanish Socialist Workers’ Party,2008.0,0.6739130434782609,Left-wing,690,56
Spanish Socialist Workers’ Party,2016.0,0.4230769230769231,Left-wing,338,56
"Union, Progress and Democracy",2011.0,0.0112517580872011,Other,711,56
Spanish Socialist Workers’ Party,2011.0,0.6904761904761905,Left-wing,42,56
In Common We Can,2016.0,0.6949152542372882,Left-wing,177,56
Convergence and Union,2011.0,0.463452566096423,Other,643,56
United We Can,2016.0,0.5538221528861155,Left-wing,641,56
Democracy and Freedom,2015.0,0.0373831775700934,Right-wing,107,56
We can,2015.0,0.7410296411856474,Left-wing,641,56
People's Party,2015.0,0.7372262773722628,Right-wing,137,56
People's Party,2019.0,0.3968253968253968,Right-wing,63,56
Citizens,2019.0,0.0129870129870129,Right-wing,1848,56
Citizens,2016.0,0.6920492721164614,Right-wing,2679,56
Democratic Convergence of Catalonia,2016.0,0.5263157894736842,Right-wing,2185,56
Commitment-We can-It is time,2015.0,0.5013974287311347,Left-wing,1789,56
Citizens,2015.0,0.0116541353383458,Right-wing,2660,56
Spanish Socialist Workers’ Party,2011.0,0.5928646379853095,Left-wing,1906,57
Spanish Socialist Workers’ Party,2016.0,0.0187734668335419,Left-wing,799,57
Spanish Socialist Workers’ Party,2008.0,0.5760145366444579,Left-wing,1651,57
Spanish Socialist Workers’ Party,2015.0,0.572827417380661,Left-wing,817,57
We can,2019.0,0.689608636977058,Left-wing,1482,57
Convergence and Union,2011.0,0.5063492063492063,Other,630,57
In Common We Can,2015.0,0.7327823691460055,Left-wing,726,57
In Common We Can,2016.0,0.7565055762081785,Left-wing,538,57
United Left,2008.0,0.4714828897338403,Left-wing,263,57
People's Party,2011.0,0.5721153846153846,Right-wing,624,57
United We Can,2016.0,0.5473196558570483,Left-wing,1511,57
United Left,2011.0,0.0204865556978233,Left-wing,781,57
Convergence and Union,2008.0,0.5273556231003039,Other,658,57
People's Party,2019.0,0.0091743119266055,Right-wing,763,57
People's Party,2015.0,0.553030303030303,Right-wing,792,57
Popular Unity,2015.0,0.4603658536585366,Left-wing,328,57
Spanish Socialist Workers’ Party,2019.0,0.0137221269296741,Left-wing,583,57
Compromis,2019.0,0.0084745762711864,Left-wing,118,57
We can,2016.0,0.65402124430956,Left-wing,659,57
People's Party,2016.0,0.6525679758308157,Right-wing,662,57
People's Party,2008.0,0.5918367346938775,Right-wing,147,57
Democracy and Freedom,2015.0,0.6615384615384615,Right-wing,195,57
We can,2015.0,0.7317073170731707,Left-wing,41,57
"Union, Progress and Democracy",2011.0,0.5,Other,58,57
Commitment-We can-It is time,2015.0,0.0164489598451862,Left-wing,2067,57
Citizens,2015.0,0.0221861471861471,Right-wing,1848,57
Democratic Convergence of Catalonia,2016.0,0.5971223021582733,Right-wing,417,57
Citizens,2016.0,0.6843501326259946,Right-wing,754,57
Citizens,2019.0,0.5537516454585344,Right-wing,4558,57
United We Can,2016.0,0.8661654135338346,Left-wing,665,58
We can,2019.0,0.8393393393393394,Left-wing,666,58
Popular Unity,2015.0,0.0246609124537607,Left-wing,811,58
Compromis,2019.0,0.7431654676258993,Left-wing,1390,58
People's Party,2015.0,0.8248407643312102,Right-wing,628,58
"Union, Progress and Democracy",2011.0,0.673155737704918,Other,1952,58
We can,2016.0,0.8392156862745098,Left-wing,255,58
In Common We Can,2016.0,0.8214849921011058,Left-wing,633,58
Spanish Socialist Workers’ Party,2015.0,0.0097765363128491,Left-wing,716,58
People's Party,2016.0,0.0175159235668789,Right-wing,628,58
Spanish Socialist Workers’ Party,2011.0,0.8734756097560976,Left-wing,656,58
United Left,2008.0,0.0073529411764705,Left-wing,544,58
In Common We Can,2015.0,0.9533898305084746,Left-wing,236,58
We can,2015.0,0.8657074340527577,Left-wing,834,58
Democracy and Freedom,2015.0,0.0114192495921696,Right-wing,613,58
Convergence and Union,2008.0,0.8015873015873016,Other,1638,58
People's Party,2019.0,0.7857142857142857,Right-wing,126,58
Spanish Socialist Workers’ Party,2016.0,0.8450704225352113,Left-wing,213,58
Spanish Socialist Workers’ Party,2008.0,0.017743979721166,Left-wing,789,58
People's Party,2011.0,0.905422446406053,Right-wing,793,58
Convergence and Union,2011.0,0.9111111111111112,Other,45,58
Spanish Socialist Workers’ Party,2019.0,0.0,Left-wing,108,58
United Left,2011.0,0.904,Left-wing,125,58
People's Party,2008.0,0.9206349206349206,Right-wing,63,58
Commitment-We can-It is time,2015.0,0.836542400655469,Left-wing,4882,58
Citizens,2019.0,0.8040300276570526,Right-wing,5062,58
Democratic Convergence of Catalonia,2016.0,0.8284220532319392,Right-wing,2104,58
Citizens,2016.0,0.8228060368921185,Right-wing,1789,58
Citizens,2015.0,0.8048359240069085,Right-wing,1158,58
In Common We Can,2016.0,0.8572386058981233,Left-wing,1492,59
We can,2015.0,0.9116915422885572,Left-wing,804,59
"Union, Progress and Democracy",2011.0,0.7114164904862579,Other,1892,59
Convergence and Union,2008.0,0.0141732283464566,Other,635,59
Spanish Socialist Workers’ Party,2011.0,0.7657657657657657,Left-wing,111,59
Spanish Socialist Workers’ Party,2019.0,0.7684729064039408,Left-wing,203,59
We can,2016.0,0.8863636363636364,Left-wing,616,59
United Left,2008.0,0.7962616822429907,Left-wing,535,59
People's Party,2019.0,0.7464183381088825,Right-wing,1396,59
People's Party,2008.0,0.0109090909090909,Right-wing,550,59
Spanish Socialist Workers’ Party,2008.0,0.0093167701863354,Left-wing,644,59
Popular Unity,2015.0,0.7716981132075472,Left-wing,1590,59
We can,2019.0,0.7943368107302533,Left-wing,671,59
Democracy and Freedom,2015.0,0.7880184331797235,Right-wing,651,59
In Common We Can,2015.0,0.7830985915492957,Left-wing,710,59
People's Party,2011.0,0.7161084529505582,Right-wing,627,59
United We Can,2016.0,0.0109890109890109,Left-wing,728,59
Compromis,2019.0,0.0260869565217391,Left-wing,115,59
Spanish Socialist Workers’ Party,2015.0,0.870026525198939,Left-wing,754,59
Spanish Socialist Workers’ Party,2016.0,0.8862973760932945,Left-wing,686,59
United Left,2011.0,0.7595419847328244,Left-wing,262,59
People's Party,2016.0,0.8809523809523809,Right-wing,126,59
People's Party,2015.0,0.9094488188976378,Right-wing,254,59
Convergence and Union,2011.0,0.7692307692307693,Other,65,59
Citizens,2019.0,0.9090909090909092,Right-wing,154,59
Commitment-We can-It is time,2015.0,0.0199248120300751,Left-wing,2660,59
Citizens,2015.0,0.8065981825365468,Right-wing,5062,59
Citizens,2016.0,0.7452504317789291,Right-wing,1158,59
Democratic Convergence of Catalonia,2016.0,0.0199248120300751,Right-wing,2660,59
Spanish Socialist Workers’ Party,2016.0,0.131875,Left-wing,1600,60
People's Party,2016.0,0.1217257318952234,Right-wing,649,60
Spanish Socialist Workers’ Party,2015.0,0.189358372456964,Left-wing,639,60
People's Party,2015.0,0.0735294117647058,Right-wing,272,60
Compromis,2019.0,0.7769328263624842,Left-wing,789,60
Spanish Socialist Workers’ Party,2011.0,0.7388613861386139,Left-wing,808,60
Democracy and Freedom,2015.0,0.1316872427983539,Right-wing,1458,60
"Union, Progress and Democracy",2011.0,0.4637305699481865,Other,772,60
People's Party,2011.0,0.1207851031706089,Right-wing,1987,60
